1112.19752	, -58.1897
1114.66359	, -58.9897
1117.12966	, -63.7897
1119.59573	, -66.9897
1122.0618	, -65.7897
1124.52787	, -59.7897
1126.99394	, -60.9897
1129.46001	, -66.9897
1131.92608	, -63.7897
1134.39215	, -63.3897
1136.85822	, -66.9897
1139.32429	, -63.3897
1141.79036	, -62.9897
1144.25643	, -65.7897
1146.7225	, -65.7897
1149.18857	, -63.3897
1151.65464	, -65.7897
1154.12071	, -66.9897
1156.58678	, -63.7897
1159.05285	, -65.7897
1161.51892	, -65.7897
1163.98499	, -66.9897
1166.45106	, -66.9897
1168.91713	, -66.9897
1171.3832	, -66.9897
1173.84927	, -65.7897
1176.31534	, -65.7897
1178.78141	, -60.9897
1181.24748	, -60.9897
1183.71355	, -65.7897
1186.17962	, -62.9897
1188.64569	, -66.9897
1191.11176	, -65.7897
1193.57783	, -65.7897
1196.0439	, -65.7897
1198.50997	, -60.5897
1200.97604	, -66.9897
1203.44211	, -66.9897
1205.90818	, -66.9897
1208.37425	, -66.9897
1210.84032	, -66.9897
1213.30639	, -66.9897
1215.77246	, -65.7897
1218.23853	, -66.9897
1220.7046	, -66.9897
1223.17067	, -65.7897
1225.63674	, -62.9897
1228.10281	, -66.9897
1230.56888	, -66.9897
1233.03495	, -66.9897
1235.50102	, -66.9897
1237.96709	, -66.9897
1240.43316	, -66.9897
1242.89923	, -66.9897
1245.3653	, -66.9897
1247.83137	, -66.9897
1250.29744	, -66.9897
1252.76351	, -65.7897
1255.22958	, -66.9897
1257.69565	, -66.9897
1260.16172	, -62.9897
1262.62779	, -65.7897
1265.09386	, -62.9897
1267.55993	, -66.9897
1270.026	, -62.9897
1272.49207	, -65.7897
1274.95814	, -66.9897
1277.42421	, -66.9897
1279.89028	, -66.9897
1282.35635	, -66.9897
1284.82242	, -65.7897
1287.28849	, -66.9897
1289.75456	, -66.9897
1292.22063	, -66.9897
1294.6867	, -65.7897
1297.15277	, -62.9897
1299.61884	, -63.7897
1302.08491	, -66.9897
1304.55098	, -61.7897
1307.01705	, -66.9897
1309.48312	, -62.9897
1311.94919	, -66.9897
1314.41526	, -66.9897
1316.88133	, -63.3897
1319.3474	, -62.9897
1321.81347	, -66.9897
1324.27954	, -65.7897
1326.74561	, -66.9897
1329.21168	, -65.7897
1331.67775	, -66.9897
1334.14382	, -66.9897
1336.60989	, -66.9897
1339.07596	, -66.9897
1341.54203	, -62.9897
1344.0081	, -66.9897
1346.47417	, -66.9897
1348.94024	, -66.9897
1351.40631	, -60.5897
1353.87238	, -61.7897
1356.33845	, -65.7897
1358.80452	, -66.9897
1361.27059	, -66.9897
1363.73666	, -66.9897
1366.20273	, -65.7897
1368.6688	, -62.9897
1371.13487	, -66.9897
1373.60094	, -66.9897
1376.06701	, -66.9897
1378.53308	, -66.9897
1380.99915	, -66.9897
1383.46522	, -66.9897
1385.93129	, -66.9897
1388.39736	, -62.9897
1390.86343	, -65.7897
1393.3295	, -66.9897
1395.79557	, -65.7897
1398.26164	, -65.7897
1400.72771	, -66.9897
1403.19378	, -66.9897
1405.65985	, -65.7897
1408.12592	, -66.9897
1410.59199	, -66.9897
1413.05806	, -66.9897
1415.52413	, -66.9897
1417.9902	, -65.7897
1420.45627	, -66.9897
1422.92234	, -63.7897
1425.38841	, -66.9897
1427.85448	, -66.9897
1430.32055	, -66.9897
1432.78662	, -65.7897
1435.25269	, -66.9897
1437.71876	, -65.7897
1440.18483	, -66.9897
1442.6509	, -66.9897
1445.11697	, -66.9897
1447.58304	, -66.9897
1450.04911	, -66.9897
1452.51518	, -66.9897
1454.98125	, -65.7897
1457.44732	, -66.9897
1459.91339	, -66.9897
1462.37946	, -66.9897
1464.84553	, -66.9897
1467.3116	, -66.9897
1469.77767	, -66.9897
1472.24374	, -66.9897
1474.70981	, -66.9897
1477.17588	, -66.9897
1479.64195	, -66.9897
1482.10802	, -66.9897
1484.57409	, -65.7897
1487.04016	, -62.9897
1489.50623	, -66.9897
1491.9723	, -65.7897
1494.43837	, -66.9897
1496.90444	, -66.9897
1499.37051	, -66.9897
1501.83658	, -66.9897
1504.30265	, -65.7897
1506.76872	, -62.9897
1509.23479	, -61.7897
1511.70086	, -65.7897
1514.16693	, -66.9897
1516.633	, -66.9897
1519.09907	, -66.9897
1521.56514	, -66.9897
1524.03121	, -66.9897
1526.49728	, -66.9897
1528.96335	, -66.9897
1531.42942	, -66.9897
1533.89549	, -66.9897
1536.36156	, -66.9897
1538.82763	, -66.9897
1541.2937	, -66.9897
1543.75977	, -65.7897
1546.22584	, -66.9897
1548.69191	, -66.9897
1551.15798	, -66.9897
1553.62405	, -66.9897
1556.09012	, -65.7897
1558.55619	, -65.7897
1561.02226	, -66.9897
1563.48833	, -66.9897
1565.9544	, -66.9897
1568.42047	, -65.7897
1570.88654	, -66.9897
1573.35261	, -66.9897
1575.81868	, -66.9897
1578.28475	, -66.9897
1580.75082	, -66.9897
1583.21689	, -66.9897
1585.68296	, -66.9897
1588.14903	, -63.7897
1590.6151	, -66.9897
1593.08117	, -63.7897
1595.54724	, -66.9897
1598.01331	, -66.9897
1600.47938	, -66.9897
1602.94545	, -66.9897
1605.41152	, -66.9897
1607.87759	, -66.9897
1610.34366	, -66.9897
1612.80973	, -66.9897
1615.2758	, -65.7897
1617.74187	, -59.7897
1620.20794	, -59.7897
1622.67401	, -62.9897
1625.14008	, -66.9897
1627.60615	, -66.9897
1630.07222	, -66.9897
1632.53829	, -66.9897
1635.00436	, -66.9897
1637.47043	, -66.9897
1639.9365	, -66.9897
1642.40257	, -62.9897
1644.86864	, -63.7897
1647.33471	, -61.7897
1649.80078	, -66.9897
1652.26685	, -66.9897
1654.73292	, -66.9897
1657.19899	, -66.9897
1659.66506	, -66.9897
1662.13113	, -66.9897
1664.5972	, -66.9897
1667.06327	, -66.9897
1669.52934	, -62.9897
1671.99541	, -65.7897
1674.46148	, -62.9897
1676.92755	, -63.7897
1679.39362	, -56.9897
1681.85969	, -56.9897
1684.32576	, -66.9897
1686.79183	, -66.9897
1689.2579	, -66.9897
1691.72397	, -65.7897
1694.19004	, -66.9897
1696.65611	, -66.9897
1699.12218	, -65.7897
1701.58825	, -63.7897
1704.05432	, -66.9897
1706.52039	, -62.9897
1708.98646	, -59.7897
1711.45253	, -65.7897
1713.9186	, -66.9897
1716.38467	, -63.3897
1718.85074	, -65.7897
1721.31681	, -66.9897
1723.78288	, -66.9897
1726.24895	, -66.9897
1728.71502	, -66.9897
1731.18109	, -65.7897
1733.64716	, -66.9897
1736.11323	, -66.9897
1738.5793	, -66.9897
1741.04537	, -66.9897
1743.51144	, -65.7897
1745.97751	, -66.9897
1748.44358	, -65.7897
1750.90965	, -66.9897
1753.37572	, -66.9897
1755.84179	, -66.9897
1758.30786	, -66.9897
1760.77393	, -66.9897
1763.24	, -66.9897
1765.70607	, -65.7897
1768.17214	, -65.7897
1770.63821	, -65.7897
1773.10428	, -66.9897
1775.57035	, -66.9897
1778.03642	, -66.9897
1780.50249	, -65.7897
1782.96856	, -66.9897
1785.43463	, -66.9897
1787.9007	, -60.9897
1790.36677	, -60.9897
1792.83284	, -66.9897
1795.29891	, -66.9897
1797.76498	, -66.9897
1800.23105	, -66.9897
1802.69712	, -66.9897
1805.16319	, -66.9897
1807.62926	, -66.9897
1810.09533	, -66.9897
1812.5614	, -66.9897
1815.02747	, -66.9897
1817.49354	, -66.9897
1819.95961	, -66.9897
1822.42568	, -65.7897
1824.89175	, -65.7897
1827.35782	, -66.9897
1829.82389	, -66.9897
1832.28996	, -66.9897
1834.75603	, -62.9897
1837.2221	, -66.9897
1839.68817	, -58.9897
1842.15424	, -59.7897
1844.62031	, -65.7897
1847.08638	, -66.9897
1849.55245	, -66.9897
1852.01852	, -63.3897
1854.48459	, -63.7897
1856.95066	, -66.9897
1859.41673	, -65.7897
1861.8828	, -63.7897
1864.34887	, -61.7897
1866.81494	, -44.9897
1869.28101	, -35.3897
1871.74708	, -38.1897
1874.21315	, -60.5897
1876.67922	, -66.9897
1879.14529	, -66.9897
1881.61136	, -66.9897
1884.07743	, -66.9897
1886.5435	, -66.9897
1889.00957	, -65.7897
1891.47564	, -65.7897
1893.94171	, -65.7897
1896.40778	, -66.9897
1898.87385	, -66.9897
1901.33992	, -66.9897
1903.80599	, -65.7897
1906.27206	, -66.9897
1908.73813	, -66.9897
1911.2042	, -66.9897
1913.67027	, -66.9897
1916.13634	, -66.9897
1918.60241	, -61.7897
1921.06848	, -63.7897
1923.53455	, -66.9897
1926.00062	, -66.9897
1928.46669	, -66.9897
1930.93276	, -65.7897
1933.39883	, -66.9897
1935.8649	, -66.9897
1938.33097	, -65.7897
1940.79704	, -63.3897
1943.26311	, -62.9897
1945.72918	, -65.7897
1948.19525	, -66.9897
1950.66132	, -66.9897
1953.12739	, -66.9897
1955.59346	, -66.9897
1958.05953	, -66.9897
1960.5256	, -51.7897
1962.99167	, -52.9897
1965.45774	, -66.9897
1967.92381	, -66.9897
1970.38988	, -66.9897
1972.85595	, -65.7897
1975.32202	, -63.3897
1977.78809	, -63.7897
1980.25416	, -60.5897
1982.72023	, -61.7897
1985.1863	, -66.9897
1987.65237	, -66.9897
1990.11844	, -66.9897
1992.58451	, -66.9897
1995.05058	, -66.9897
1997.51665	, -66.9897
1999.98272	, -66.9897
2002.44879	, -66.9897
2004.91486	, -56.9897
2007.38093	, -53.7897
2009.847	, -59.7897
2012.31307	, -66.9897
2014.77914	, -63.7897
2017.24521	, -61.7897
2019.71128	, -62.9897
2022.17735	, -66.9897
2024.64342	, -66.9897
2027.10949	, -66.9897
2029.57556	, -66.9897
2032.04163	, -66.9897
2034.5077	, -66.9897
2036.97377	, -66.9897
2039.43984	, -65.7897
2041.90591	, -66.9897
2044.37198	, -66.9897
2046.83805	, -65.7897
2049.30412	, -66.9897
2051.77019	, -61.7897
2054.23626	, -59.7897
2056.70233	, -60.9897
2059.1684	, -66.9897
2061.63447	, -61.7897
2064.10054	, -66.9897
2066.56661	, -65.7897
2069.03268	, -66.9897
2071.49875	, -65.7897
2073.96482	, -66.9897
2076.43089	, -65.7897
2078.89696	, -66.9897
2081.36303	, -66.9897
2083.8291	, -66.9897
2086.29517	, -66.9897
2088.76124	, -65.7897
2091.22731	, -66.9897
2093.69338	, -66.9897
2096.15945	, -66.9897
2098.62552	, -66.9897
2101.09159	, -63.7897
2103.55766	, -66.9897
2106.02373	, -65.7897
2108.4898	, -62.9897
2110.95587	, -66.9897
2113.42194	, -66.9897
2115.88801	, -66.9897
2118.35408	, -66.9897
2120.82015	, -66.9897
2123.28622	, -66.9897
2125.75229	, -66.9897
2128.21836	, -59.7897
2130.68443	, -60.5897
2133.1505	, -66.9897
2135.61657	, -66.9897
2138.08264	, -66.9897
2140.54871	, -65.7897
2143.01478	, -66.9897
2145.48085	, -66.9897
2147.94692	, -66.9897
2150.41299	, -62.9897
2152.87906	, -59.7897
