700,0
720,0
740,390
760,437
780,388
800,405
820,444
840,449
860,452
880,450
900,439
920,485
940,478
960,487
980,495
1000,505
1020,495
1040,484
1060,501
1080,497
1100,513
1120,520
1140,476
1160,552
1180,524
1200,523
